,Doc Text,Sentiment
4616,memorable moment green throw medical equipment window particularly funny serious urge grab old lady end aisle walker toss screen frustration,0
4617,charlotte sometimes gem always enthral,1
4618,portray modern woman way director davis do unthinkable,0
4619,say hi lover wake morning,0
4620,film work due mostly tongue cheek attitude screenplay,1
4621,one get feel typical hollywood disregard historical truth realism work matter find entertainment experience zishe fiery presence hanussen,1
4622,fine movie go see,1
4623,mesmerize eye open tour modern beijing culture journey rebellion retreat oblivion return,1
4624,first two third sparklingly inventive artful always fast furious tale kid go happily along ride,1
4625,like mike interested recycle old cliche want tweak taste tangy new humor,1
4626,davis fill cast appeal fresh face,1
4627,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,1
4628,child may understand everything happen sure even miyazaki almost certainly fascinate undoubtedly delighted,1
4629,chill fascinate philippe mora modern hitler study snide prejudice,1
4630,conventional well craft film historic legal battle ireland man right raise child,1
4631,get around fact revenge nerd revisit,0
4632,gaunt silver haired leonine harris brings tragic dimension savage full body wit cunning age sandeman,1
4633,beautifully shot delicately score power set heartfelt performance lyrical endeavour,1
4634,entice often funny documentary,1
4635,spider man category men occasionally brilliant mostly average showing sign potential sequel give us much time around,1
4636,unlike anime whose ardent fan outside japan seem introvert young men fantasy fetish metropolis never seem hopelessly juvenile,1
4637,would jam bond extreme generation pic one big dumb action movie stress dumb,0
4638,greengrass deliver undoubted stylistic tour de force manage element sound cinematography skill,1
4639,maelstrom deliberately unsteady mixture stylistic element,1
4640,inept tedious spoof 70s kung fu picture contain almost enough chuckle three minute sketch,0
4641,importance earnest thick wit play like read bartlett familiar quotation,1
4642,chateau belongs rudd whose portrait therapy dependent flakeball spout french malapropism nonstop hoot,1
4643,many time indie filmmaker subject us bore self important story horrible,0
4644,denis neill script avoids prime sport cliche last second goal win championship neglect others,0
4645,collateral damage go number reps decent action entertainment silly showdown end force viewer totally suspend disbelief,0
4646,raw action pack experience ringside seat tough man contest,1
4647,though atmosphere intrigue drama finally predictable leave much impression,0
4648,rarely leukemia look shimmer benign,0
4649,respite marshall keep energy hum edits unlike moulin rouge crisp purposeful without overdo,1
4650,get hard harder ignore fact hollywood laugh us folk laugh us,0
4651,character development might eerie thriller well payoff could think man monster movie,0
4652,karmen move like rhythm lip chant beat long braid hair little wipe away jeweled bead sweat,1
4653,absorb trip mind motivation people stress well keen unsentimental look variation theme motherhood,1
4654,quite good provide good old fashion spook,1
4655,short story quaint touchingly mend child pain dead mother via communication old woman straight eudora welty,1
4656,sink usual cafeteria goulash fart joke masturbation joke racist japanese joke,0
4657,lan yu seem altogether slight call kind masterpiece however completely honest open hearted film appeal anyone willing succumb,1
4658,pianist polanski say long want say confront root preoccupation obsession allow nothing get way,1
4659,first time writer director serry show remarkable gift storytelling move effective little film,1
4660,thing fear fear dot com hit head theater seat front doze thirty minute film,0
4661,gorgeous film vivid color music life delight sense crash wedding,1
4662,serry want blend politics drama admirable ambition bad help hand use stir ingredient also heavy one,0
4663,thing pauline paulette see scene feature football field size oriental rug craft million vibrant flower,0
4664,one year best film feature oscar worthy performance julianne moore,1
4665,faultlessly professional finally slight,0
4666,heat moment prevail cook conduct low smoky inviting sizzle,1
4667,least fairly impressive debut director charles stone iii,0
4668,tough watch fantastic movie,1
4669,astonish word neither incompetent incoherent plain crap indeed none word really get special type badness deuce wild,0
4670,kind sense humor derive workman grasp pun entendre attendant need constantly draw attention,1
4671,use stock plot boy inject enough freshness proceeding provide enjoyable 100 minute movie theater,1
4672,delicious crime drama par slick mamet,1
4673,recent argentine film son bride remind us feel good movie still show real heart time favor present us action movie actually brain,1
4674,coy exhilarate really solid performance ving rhames wesley snipe,1
4675,wrap classic mother daughter struggle recycle paper shiny new bow audience tell new least look pretty,0
4676,one film start great premise fell apart,0
4677,obligada para impotentes dane camareras italianas profesores de idiomas todo aquel que desee una lengua para expresar su amor,1
4678,sympathy empathy pity fog screen secret life enters land unintentional melodrama tiresome love triangle,0
4679,kind movie use right home saturday matinee still,1
4680,fulford wierzbicki deftly capture wise beyond year teen,1
4681,writer director randall wallace bite anyone else could chew movie veers like drunken driver heavy traffic,0
4682,problem film even 3 oscar winner overcome nice girl buddy movie get rock roll,1
4683,wonderfully loopy tale love longing voting,1
4684,cold turkey would far well title,0
4685,resourceful ingenious entertainment,1
4686,mushy finale turn john movie week tearjerker,0
4687,film action ultimate gabbiest giant screen movie ever bogging barrage hype,0
4688,small independent film suffer severe case hollywood itis,0
4689,suffice say see movie imax form acquaint tiny detail tom hank face wife,1
4690,story bog mess purposeless violence,0
4691,character generic plot bland even rogue cia assassin work chris cooper agency boss close resourceful amnesiac feel much damon bourne predicament,0
4692,difficult spot culprit early predictable thriller,0
4693,devotee star trek ii wrath khan feel nagging sense deja vu grandeur best next generation episode lack,1
4694,like old warner bros costumer jive sex could movie errol flynn always want make though bette davis cast joan would kill,1
4695,story moldy obvious,0
4696,generally huge fan cartoon derive tv show hey arnold movie clever offbeat even gritty enough overcome resistance,1
4697,concert footage stir record session intrigue way strike blow artistic integrity quality band may pick new admirer,1
4698,tv skit com material fervently deposit big screen,0
4699,remains solid somewhat heavy hand account near disaster do howard steady imaginative hand,1
4700,bard black comedy willie would love,1
4701,alain choquart camera barely stop move portray turmoil time give conduct perpetual sense urgency film take nearly three hour unspool funny irritating,1
4702,ultimately project come across clinical detach uninvolving possibly prompt audience member wonder point,0
4703,none character plot line flesh enough build interest,0
4704,rather superficial arthouse middle brow film know please crowd well,0
4705,evokes style flash double cross make mamet house game last fall heist much fun,1
4706,like world film hartley create monster know handle,0
4707,poignant comedy offer food thought,1
4708,take somewhere likely see beneath exotic surface exotic dancing surprisingly old fashion,0
4709,inventive absorb movie hard classify hard resist,1
4710,film entirely successful still manage string together enough charming moment work,1
4711,best indie year far,1
4712,large frame imax camera lend beautifully film teem life reef make gorgeous film must everyone junior scientist grow fish lover,1
4713,come close exciting,0
4714,cast keep pretty watchable cast mick jagger director escort service inspire,1
4715,despite title amy orgasm porno though tedious one,0
4716,one heart,1
4717,gently funny sweetly adventurous film make feel genuinely good say entirely unconned false sentiment sharp overmanipulative hollywood practice,1
4718,painfully flat gross comedy,0
4719,fun watch spy big summer movie,1
4720,return never land reliable standard disney animate fare enough creative energy wit entertain age,1
4721,make several adaptation writer work armenian canadian director atom egoyan broach original treatment deeply personal subject,1
4722,schmidt belongs nicholson go flamboyant mannerism trademark several performance schmidt nicholson walk slow deliberate gait choose word carefully subdue natural exuberance,1
4723,shyamalan take potentially trite overused concept alien come earth infuses rustic realistic altogether creepy tale hidden invasion,1
4724,provide move revelatory footnote holocaust,1
4725,preferred way spending 100 minute 7 00,0
4726,excite watch two last place basketball team play one another final day season,0
4727,might exhilarate exploration odd love triangle become sprawl uncoordinated vector,0
4728,hugely reward experience every bit enlighten insightful entertaining grant two best film four wedding funeral bridget jones diary,1
4729,like klein work rollerball leave us cold,0
4730,moonlight mile quite go distance cast impressive give life broken character try make way tragedy,1
4731,do thousand time already well,0
4732,remarkable epic scope startle intimacy achieves despite breadth,1
4733,logic greek anyone predispose movie rude crude humor,0
4734,moment insightful enough fondly remember endlessly challenge maze moviegoing,1
4735,insightfully write delicately perform,1
4736,moody horror thriller elevate deft stag director well know narrative gamesmanship,1
4737,jerky hand hold camera documentary feel bloody sunday sober recount bleak day derry,1
4738,subject swinging still seem ripe documentary one,0
4739,little stylish exercise revisionism whose point doubt true serve rather thin moral knowing fable,0
4740,four feather reward exoticism sea sand fierce grandeur sweeping battle scene,1
4741,film hoot good well much saturday morning tv especially pseudo educational stuff stand,1
4742,good car chase great fight scene distinctive blend european american asian influence,1
4743,empty shell epic rather real deal,0
4744,first time several year mr allen surpass magic spun hollywood empress m leoni ellie,1
4745,woodman seem directly influence girl meet girl love story even reassure maker actually seem understand make allen romantic comedy pertinent endure,1
4746,one long numb action sequence make mostly routine stuff yuen give us,0
4747,muddle limp biscuit movie vampire soap opera make much sense even term,0
4748,amazingly dopey,0
4749,bittersweet drama limbo grief truth tell open door liberation,1
4750,feel familiar tire,0
4751,mess,0
4752,cold sterile lack color warmth,0
4753,best garcia perfectly portray desperation insecure man,1
4754,breezy divert conventional well act tale two men lock ongoing game cat cat,1
4755,schnitzler film great hook clever bit well drawn standard issue character still partly satisfy,0
4756,movie lie cheat love friend betray,0
4757,inventive silliness likely witness movie theatre time,1
4758,enlivens film beyond astute direction cardoso beautifully detailed performance actor note defiance social dictate,1
4759,freaky scene crew wonder ghost imagine alive sly wink others without become postmodern joke make creepy men sardine warp logic,1
4760,wallace seem less like burn tell war story itch somehow tack one together,0
4761,undeniably gorgeous terminally smitten document troubadour acolyte triumph band,1
4762,silly self indulgent film silly self indulgent filmmaker,0
4763,sex ironically little story become something lame try evade responsibility never ever leave large dog alone toddler never mind boob fantasti,0
4764,solace entertainment value merely fierce lesson filmmaking take us,1
4765,crush clever captivate romantic comedy welcome pinch tartness,1
4766,despite anyone believe goal maker show represent spectacular piece theater deny talent creative force behind,1
4767,contrive pastiche caper clichés,0
4768,somebody bore decide make dull pretentious version jesus son come something like bart freundlich world traveler,0
4769,story nice twist end back story little tired performance solid merely lacks originality make great movie,1
4770,literary purist may please far mainstream matinee style entertainment go bang job please crowd,1
4771,plot predictable sentimental viewer likely lose interest sandrine goat walk sunset,0
4772,metaphor provocative often viewer leave puzzled mechanic delivery,0
4773,worthy gong,0
4774,great top moviemaking slap happy mood,1
4775,vera three actor mollà gil bardem excel insightful empathetic performance,1
4776,unexplored story opportunity punch drunk love may work maker minimalist intent interest exercise talented writer director anderson,1
4777,actor great fun watch performing film mildly divert,0
4778,liotta put impossible spot character deception ultimately undo believability entire scenario bad,0
4779,borstal boy represent bad kind filmmaking kind pretend passionate truthful really frustratingly timid soggy,0
4780,film flat,0
4781,excite involve rock music doc smart satisfy look inside tumultuous world,1
4782,low budget affair tadpole shot digital video image often look smeary blurry point distraction well movie might notice,0
4783,movie pretty funny without way demean subject,1
4784,choose gorgeous animation lame story like say treasure planet animation excite clever story batch appeal character take latter every time,1
4785,unclassifiably awful study self audience abuse,0
4786,supposedly base upon real least soberly report incident film end large human tragedy alas get even half interest,0
4787,film surprisingly well direct brett ratner keep thing move well least problematic third act,0
4788,dong never push insight beyond superficial tension dynamic dissect film settle easily along contour expectation,0
4789,incredibly irritate comedy thoroughly vacuous people manage embody bad excess nouvelle vague without sense fun energy,0
4790,film small scope yet perfectly form,1
4791,exhilarate place visit laboratory laughter,1
4792,beyond lame satire teddy bear picnic rank among pitiful direct debut esteem writer actor,0
4793,since tom cruise risky business actor make strong impression underwear,1
4794,skill calculus major require balance formulaic equation long wind heist comedy cletis tout,0
4795,writer director burr steer emphasize quirky mixed result,0
4796,much funny aggressively sitcom cute full throwaway one liners quite joke determine tv amiability allen personifies,0
4797,feel least bit ashamed admit enjoyment come expense see justice serve even dish best serve cold,1
4798,mood intelligent weepy easily worm way heart,1
4799,frustratingly dridi tell us nothing el gallo emerge music,0
4800,rather thinly conceive movie,0
4801,boy spar like succession blow dump guei wear story cerebral likable plot element,0
4802,viewer ring likely remember haunt image plot hole,1
4803,makmalbaf follow resolutely realistic path uncompromising insight harsh existence kurdish refugee iran borderland,1
4804,grip handsome execution much 19 unique memorable,1
4805,walter hill pulpy stylize box melodrama undisputed nearly overcomes questionable ring match solid fight choreography gritty prison authenticity,0
4806,wild ride movie keep throw fastball,1
4807,make tv something pose real movie,0
4808,film desperately sink comedy futility,0
4809,tight editorial process firm direction material could work especially since actress lead role competent personal velocity seem idle neutral,0
4810,wishy washy,0
4811,like channel surf discovery channel late night make cable action movie,0
4812,take care cat honestly nice little film take us examination young adult life urban south korea heart mind five principal,1
4813,fun nimble,1
4814,hat every minute,0
4815,uplift near masterpiece,1
4816,mind heartstrings pull treat like fool,0
4817,affable undernourished romantic comedy fails match freshness actress producer writer previous collaboration miss congeniality,0
4818,though jones snipe enthral movie bog rhetoric cliché,0
4819,workmanlike maybe still film element make three great scary time movie,1
4820,endearingly offbeat romantic comedy great meet cute gimmick,1
4821,plot kick film lose credibility,0
4822,rivet documentary,1
4823,rare bird ship news attempt make transplant hollywood star newfoundland wild soil rock resists intrusion,0
4824,rich shadowy metaphor sharp samurai sword jiang wen devil doorstep wartime farce alternately comic gut wrench style joseph heller kurt vonnegut,1
4825,old world meet new mesh incarnate movie soundtrack joyful effusion disco bollywood end monsoon wed send spirit soar theater,1
4826,wild comedy could spring demented mind writer john malkovich,1
4827,obvious obnoxious didactic burlesque,0
4828,like shrek spirit visual imagination remind animation perfect medium child way allow mind enter accept another world,1
4829,degrade strangely liberate see people work hard lead life sexy intrigue reveal dispassionate gantz brother ordinary pasty lumpen,1
4830,inconsequential barely bit piffle,0
4831,premise abandon hold promise delivery complete mess,0
4832,good see michael caine whip dirty word punch people stomach,1
4833,consummate actor barry do excellent work,1
4834,maid manhattan prove easy change sheet change hackneyed concept come dream romantic comedy,0
4835,incredibly thoughtful deeply meditative picture neatly effectively capture debilitate grief felt immediate aftermath terrorist attack,1
4836,surprisingly insightful,1
4837,film old fashion occasionally charm subtle boldface,0
4838,save planet message clash crass marketing,0
4839,call one eventual cult classic would understatement woe horror fan opts overlook goofily endear well lensed gorefest,1
4840,mush college friend genre big chill together contrivance overwrought emotion soap opera,0
4841,deeply serious movie care passionately subject often become ponderous teach history lose intricate connection multiple timeline story,0
4842,try decide annoyed god great realize care,0
4843,irwins scene fascinate movie whole cheap junk insult death defying effort,0
4844,clear picture kill bob crane glimpse life,1
4845,even critically insightful godard still smarter 50 filmmaker still work,1
4846,egotistical endeavor daughter horror director dario argento producer raw performance utter fearlessness make strangely magnetic,0
4847,instead hyperbolic beat charge urban western unpretentious sociologically point slice life,1
4848,enchant spectacular potter fan anxious ride hogwarts express toward new year magic mischief,1
4849,tedious make forgive every fake dishonest entertain ultimately perceptive moment bridget jones diary,0
4850,call magic realism surrealism miss wonton float beyond reality certain degree wit dignity,1
4851,maudlin sharp,0
4852,disturb examination appear definition bad police shoot,1
4853,feel shrill simple soapy,0
4854,movie nothing tepid exercise trot formula work five year ago since lose fizz,0
4855,gentle affect melodrama luvvies raptures far slight introspective appeal anything wide niche audience,1
4856,blunt depict child abuse el bola movie steep ambiguity lends conflict symbolic resonance,1
4857,find grow frustrate detached vincent become abhorrent,0
4858,credit director ramsay take sometimes improbable story make feel realistic,1
4859,spy v spy action flick antonio banderas lucy liu never come together,0
4860,noyce film contemplative mournfully reflective,1
4861,although film boil lightweight story matchmaking character make italian beginner worth journey,1
4862,display potential good movie bailly manage deliver,0
4863,egoyan work often elegantly consider various level reality use shift point view construct film labyrinthine defeat large purpose,0
4864,significantly well 2002 child movie competition,1
4865,despite hoffman best effort wilson remain silent lumpish cipher encounter reveal nothing,0
4866,consider film celluloid litmus test intellectual emotional pedigree date giant step backward director admire,0
4867,meyjes provocative film might call example haphazardness evil,1
4868,chabrol best even less work outshine best director offer,1
4869,schnieder bounce around limp wrist wear tight tummy top hip hugger twirl hair finger assume enough sustain laugh,0
4870,obviously struck responsive chord many south korean work magic part world,1
4871,affectionately goofy satire unafraid throw elbow necessary,1
4872,film provide great insight neurotic mindset comic even reach absolute top game,1
4873,type stunt academy love powerful political message stuff otherwise mediocre film,0
4874,nair treat issue lightly allow character confront problem openly honestly,1
4875,drab uninteresting squanders chan uniqueness could even say squander jennifer love hewitt,0
4876,vh1 behind music special something little special behind music sell many record help change nation,1
4877,relentlessly wholesome make want swipe something,0
4878,limp eddie murphy vehicle even seem embarrassed part,0
4879,jeff gorgeous fluid composition underline neil finn edmund mcwilliams melancholy music charge metaphor rarely easy obvious self indulgent,1
4880,well cast well direct powerful drama enough sardonic wit keep maudlin,1
4881,clash artificial structure story contemporary naturalistic tone film,0
4882,never dull always look good,1
4883,incredibly narrow joke target tiny segment already obscure demographic,0
4884,trite psychological thriller design keep audience guess guess confused suspect come time wrap thing send viewer home,0
4885,medem may disrobe cast leave body expose plot remain guarded virgin chastity belt sex lucia allure,1
4886,beautiful film full elaborate twist character also pretty funny,1
4887,first time director paxton tap something actor provide frailty dark soul,1
4888,star war back major way,1
4889,one sad film ever see still manage uplift overly sentimental,1
4890,hoot half great way american people see candidate like give 15 cent stump speech,1
4891,rarely skin look beautiful desirable even delectable trouble every day,1
4892,potion give quickly name blossom bubble buttercup supernatural power include extraordinary strength laser beam eye unfortunately enable discern flimsy screenplay,0
4893,far enjoyable predecessor,0
4894,almost everyone grow believe family must look like addams family everyone look big fat greek wedding come heart,1
4895,end movie bog insignificance say nothing kennedy assassination reveal nothing pathology pretend investigate,0
4896,kurys never show period volatile romantic life sand musset worth particular attention,0
4897,hybrid teen thriller murder mystery murder number fit profile closely,0
4898,self aware movie go cletis tout clever enough though thin write prof undo,0
4899,example sophisticate challenge filmmaking stand despite noticeable lack emotional heft welcome contrast indulgent dead end experimentation director previous full frontal,1
4900,dark bittersweet twist feel strange thing turn nasty tragic final third film first timer john mckay never able pull back course,0
4901,young child parent would well cram earplug ears put pillowcase head 87 minute,0
4902,get old quickly watch barbershop need cube fix worth sit,0
4903,shamble charm cheerfully inconsequential diversion,1
4904,endear hear madame refer husband jackie make excellent company least self conscious performer,1
4905,craig bartlett director tuck tucker commend illustrate merit fight hard something really matter,1
4906,come entertainment child deserve good pokemon 4ever,0
4907,subtle humorous illuminate study politics power social mobility,1
4908,although hate one good either safely recommend video dvd babysitter,1
4909,wonder hope magic never escape heart boy right movie come along especially begin name star war,1
4910,dodgy mixture cutesy romance dark satire murder mystery,0
4911,know sense humor lot warmth ignite son bride,1
4912,stick rigidly paradigm rarely permit character two obvious dimension repeatedly place contrive well worn situation,0
4913,antwone fisher certainly trick make us care protagonist celebrate victory exception rarely stoop cheap manipulation corny convention,1
4914,thing make original men black pleasure still,1
4915,burn visuals character punchy dialogue plot carry waydowntown,1
4916,make barbershop likable flaw none pushiness decibel volume contemporary comedy,1
4917,character movie shred plausibility event believable confrontation stag moment false,0
4918,one recent memory thoughtful film art ethic cost moral compromise,1
4919,ga zillionth airhead movie wife distress resort desperate measure,0
4920,slow move swedish film offer even hint joy prefer focus humiliation martin defecate bed urinates plant birthday party,0
4921,boyd screenplay co write guardian hack nick davy florid turn phrase owe guy ritchie bard avon,0
4922,two lead nearly perfect role bring heart reality buoy film time elevate superior crime movie,1
4923,film never get investment conventional arrangement term love age gender race class,0
4924,ordinary restore harmon prominence despite creepy scene evoke childish night terror praiseworthy attempt generate suspense rather gross audience,0
4925,welcome see chinese film depict homosexual relationship mature frank fashion lan yu never catch dramatic fire,0
4926,narrator character try convince us act transfigures esther never see speak stage one feel cheat esther seem remain unchanged dullard,0
4927,much write year psychedelic 60s groove gay 70s word really era justice see,1
4928,nicolas philibert observe life inside one room schoolhouse northern france documentary easily one best film year,1
4929,movie forget,0
4930,stuffed brim idea american instigator michael moore film ramble examination american gun culture use usual modus operandi crucifixion juxtaposition,1
4931,refresh see romance smart,1
4932,screenwriter dan schneider director shawn levy substitute volume primary color humor bite,0
4933,personal velocity ought explore woman inner life never move beyond surface,0
4934,little good sorcerer stone,1
4935,seagal action picture guilty pleasure one formulaic seem auto pilot,0
4936,enjoyable average summer diversion,1
4937,watch movie make 1978 released weak unearthed release become even weak,0
4938,reason halftime fifteen minute long,0
4939,movie direct mick jackson leave cliche unturned predictable plot character straight central casting,0
4940,cough sputter postmodern conceit,0
4941,typically observant carefully nuanced intimate french come age film encourage debut feature needlessly downbeat end heavy precede,1
4942,lot like imaginary sport project onto screen loud violent mindless,0
4943,rice pedestrian filmmaker bring edge personality rise place would set apart deep south story,0
4944,story alone could force scratch hole head,0
4945,pryor lite half demon half dare much less talent many few laugh,0
4946,george hire real director good writer next installment please,0
4947,one pussy as world even killer thriller revolve around group therapy session,0
4948,wish windtalker faith dramatic potential true story would better fiction concoct still could room war scene,0
4949,irony film cast uniformly superb performance could allow stand,0
4950,screenplay come across rather unintentionally hip hop scooby doo,0
4951,energize intoxicate documentary chart rise hip hop culture general art scratch turntablism particular,1
4952,quiet patient tenacious mr lopez approach difficult endless work remarkable serenity discipline,1
4953,almost nothing else raunchy graphic may presentation one side outwardly sexist mean spirit sense liability,0
4954,50 year old benigni appear title character find longing block wood come back,0
4955,broomfield style journalism hardly journalism even avid interest subject grow impatient,0
4956,one best silly horror movie recent memory real shock store unwary viewer,1
4957,overall good try,1
4958,bourne identity summer screen escapism use decade gear grownup,1
4959,everyone blame,0
4960,film make fatal mistake ask us care young man whose apparent virtue quite unpleasant people life,0
4961,confrontational stance todd solondz take aim political correctness suburban family,1
4962,delight newcomer story know bygone day,1
4963,anyone high tech splatterfests advise take warn literally log something user friendly,0
4964,like watch dress rehearsal week show go everything place something little kilter,0
4965,afterschool special without courage conviction,0
4966,tsai well deserved reputation one cinema world great visual stylist film every shot enhance excellent performance,1
4967,follow original film virtually scene scene yet manage bleed almost completely dry humor verve fun,0
4968,godard never make sheerly beautiful film unexpectedly move meditation love history memory resistance artistic transcendence,1
4969,pace glacial screenplay stiff board thing heat movie final scene,0
4970,secretary own costars spader gyllenhaal maggie make amaze breakthrough first star role eats screen,1
4971,utterly lack charm wit invention roberto benigni pinocchio astonishingly bad film,0
4972,movie major devastate flaw reliance formula though quite enough lessen overall impact movie could,0
4973,love every minute film,1
4974,best way hope chance enjoy film lower expectation low bit,0
4975,one hour mark herzog simply run idea pace turn positively leaden movie sputter inevitable tragic conclusion,0
4976,seagal ran movie year ago proof,0
4977,tough astringent darkly funny well also generic untidy condescend mild impact rather stun,0
4978,russell make good movie mask blob scorpion king ably meet standard,1
4979,lightweight filmmaking sure pleasant enough ooze attractive men,1
4980,ensemble movie like soap opera depend empathy none problem,0
4981,spider man deliver suspect might deliver,1
4982,parker probably think shake classic way kenneth branagh baz luhrmann half hearted mess make us miss wilde still contemporary play,0
4983,offer little beyond momentary joy pretty weightless intellectual entertainment,0
4984,come like reject abc afterschool special freshen dunce screenwriting 101 class design provide mix smile tear crossroad instead provokes handful unintentional howler numerous yawn,0
4985,certain sexiness underline even dull tangent,1
4986,sweetly affect story four sister cop one way another life endgame,1
4987,awesome work ineffable elusive yet inexplicably powerful,1
4988,routine action joke like cup tea pay 8 get ready big shear one baaaaaaaaad movie,0
4989,fudge opportunity gigantic proportion lunar mission sign life,0
4990,always destine measure anthony asquith acclaimed 1952 screen adaptation,0
4991,end work movie work well almost recommend anyway maybe everybody certainly people curiosity movie go right step wrong,0
4992,shafer feature offer much term plot act,0
4993,good movie spurt work important time,0
4994,get empire movie see many time repackaged new material latino lead,0
4995,two badly interlocked story drown clever complexity,0
4996,intellectually scary dramatically involve,0
4997,although much like first movie base k rowling phenomenal fantasy best seller second go round possess quite pleasing headlong thrust likably delinquent attitude,1
4998,whole thing succeed make groggy,0
4999,even rough edge safely sand american insomnia still pretty darn good,1
5000,kind sweet sour insider movie film buff eat like much gelati,1
5001,arguably best script besson write year,1
5002,story zing way originality humour pathos,1
5003,work artist control medium message improvise like jazzman,1
5004,movie respect law political correctness common decency display something important respect flaw crazy people,1
5005,director jay russell weigh capricious fairy tale heavy sentiment lightweight mean,0
5006,martin scorsese cria um espetáculo visual que não possui alma um filme esteticamente belo ma emocionalmente frio,0
5007,formulaic 51st power like,0
5008,listless sci fi comedy eddie murphy deploy two guise elaborate futuristic set particularly memorable effect,0
5009,film high buffed gloss high octane jolt expect de palma make transport also one smart pleasurable expression pure movie love come american director year,1
5010,suspension disbelief bad screenwriting film pack wallop latter,0
5011,dull spiritless silly monotonous ultra loud blast pointless mayhem go nowhere fast,0
5012,snoot doubt rally cause trot threadbare standby like masterpiece triumph malarkey rarely establish filmmaker ardently waste viewer time gobbler like,0
5013,rivet story well tell,1
5014,elegantly produce expressively perform six musical number crystallize key plot moment minutely detailed wonder dreamlike ecstasy,1
5015,ever movie upbeat end feel like copout one,0
5016,tone variable cinematography schaeffer film never settle light foot enchantment material need character quirk foible never jell charm,0
5017,big fat liar little home alone raise new self deprecate level,0
5018,instead build laugh riot leave handful disparate funny moment real consequence,0
5019,know suppose take seriously shake thought undercover brother miss opportunity strongly present profound social commentary,0
5020,story familiar many predecessor like eventually culminate exactly stunning insight crime pay,0
5021,sit sloppy make movie comedy special make wonder lawrence hat criticism much refuse evaluate work,0
5022,think figure bielinsky great game trouble con mark,1
5023,offer much enjoy lot mull term love loyalty nature stay friend,1
5024,easily one best excite movie year,1
5025,chateau cleverly probes cross cultural difference gauls yank,1
5026,although bit smug repetitive documentary engages brain way current film,1
5027,film laundry list minor shortcoming numerous scene gory mayhem worth price admission gory mayhem idea good time,1
5028,rather bland affair,0
5029,laugh maybe twice completely forgotten movie time get back car parking lot,0
5030,credibility sink mire sentiment,0
5031,fast slow racy offensive much anything,0
5032,uzumaki interest social parallel defiant aesthetic seem prostitute muse,0
5033,movie stay afloat thanks hallucinatory production design,1
5034,film female friendship men embrace woman talk hour,1
5035,zhuangzhuang create delicate balance style text subtext simple precise anything discordant would topple balance odds nothing,1
5036,suppose humorous human look hope breed certain kind madness strength never quite add,0
5037,sc2 autopilot hollywood concoction lack imagination authentic christmas spirit yet gear toward audience full master,0
5038,nauseate spin credit sequence talented underutilized support cast bartleby squanders much give,0
5039,hook overlong well act credit writer producer director adam watstein finishing,0
5040,jagger stoppard director michael apted deliver rivet surprisingly romantic ride,1
5041,sewer rat could watch movie skeeved need shower,0
5042,terrible,0
5043,pleasure see seinfeld grip biz buddy chris rock garry shandling colin quinn,1
5044,beautiful angry sad curious sick poetry marquis de sade go pastel landscape,1
5045,generally provide target audience youngster enough stimulate eye ear candy make moral medicine go,1
5046,careful pace seemingly opaque story may satisfy every moviegoer appetite film final scene soaringly transparently move,1
5047,comic performance spot especially lee ross turn ken,1
5048,red dragon worthy place alongside hannibal movie hannibal would say yes like old friend dinner,1
5049,imagine life harry potter martial art adventure tell lobotomized woody allen idea fate lie store moviegoer lure mediocrity kung pow enter fist,0
5050,chalk adoration de niro murphy pretty good time movie despite myriad flaw,1
5051,everything else high crime like military system justice portrays tiresomely regiment,0
5052,compelling film,1
5053,first fatal attraction vile enough really need tiger beat version,0
5054,retread material already thoroughly plumb martin scorsese,0
5055,almodóvar logra un filme entrañable lleno de compasión comprensión amor amistad esperanza humanidad que e sencillamente inolvidable,1
5056,renner performance dahmer unforgettable deeply absorb,1
5057,approach usher say sit ask raise,0
5058,although life something like much mold feel good movie cast director stephen herek polish direction pour delightfully piquant wine age bottle,1
5059,christ allegory work foundation,0
5060,feel like one contrive hollywood production name actor deliver big performance create sole purpose generate oscar talk,0
5061,maybe ask much movie truly go inspire want little,0
5062,wilco fan great time movie win band new convert,1
5063,blue crush swim away sleeper movie summer award,1
5064,thank saw juwanna mann,0
5065,movie surely profane politically charge music ears cho fan,1
5066,smith profile five extraordinary american home owner seem fully aware us abuse fame pleasure enjoy eccentricity,1
5067,though avary do best make something ellis nothing novel end rule barely worth follow,0
5068,slight premise work ideal cast masterful british actor ian holm age napoleon,1
5069,disjoint mess flow naturally jolie hideous yellow,0
5070,death merely transition common tenet world religion deeply spiritual film tap mean consolation afterlife communication,1
5071,emotion raw strike nerve anyone ever family trauma,1
5072,evans fascinating character deserve good vehicle facetious smirk movie,0
5073,effortlessly accomplish richly resonant work,1
5074,gentle touch story creep heart,1
5075,candidly detail politics involve creation extraordinary piece music jones call attention inherent conflict commerce creativity,1
5076,mostly martha bright light modern day family parable wear heart sleeve see,1
5077,wannabe comedy manner brainy prep school kid mr robinson complex founder preciousness squanders beautiful woman,0
5078,may cut witty true back glory day weekend two three thing know else engage filmmaking today cognizant cultural moral issue involve process,1
5079,damn weird pas blacklight crowd way cheap well pink floyd ticket,1
5080,minute elapse daddy slasher arrives still boiler suit white mask look remarkably clean guy mass murder since 1978 never see laundry,0
5081,terminally bland painfully slow needlessly confuse movie shot digital videotape rather film frequently indecipherable,0
