,Doc Text,Sentiment
4957,inhospitability land emphasize spare precision narrative help give atavistic power tale hand since beginning time,1
4958,exhilarate experience,1
4959,process comedy chop suey,0
4960,weiss speck never make convince case relevance two 20th century footnote,0
4961,early middle passage surprise much engage even touch us classical dramatic animate feature hip contemporary jokey one sort work,1
4962,bennett dramatization personal descent post breakup perdition morbid appeal tough shake,1
4963,last kiss probably never achieve popularity big fat greek wedding provocative central wedding sequence far impact,1
4964,plenty laugh much else especially moral sense,0
4965,clever brutal strangely soulful movie,1
4966,use say 1950s sci fi movie sign tribute shyamalan gift keep watch sky next project,1
4967,m fulford wierzbicki almost spooky sulky calculate lolita turn,1
4968,essentially awkward version lightweight female empowerment picture watch decade,0
4969,hard imagine even small child impress tired retread,0
4970,intrigue curiosity grip thriller,0
4971,kind movie use right home saturday matinee still,1
4972,left visceral sensation long lasting trace charlotte web desire desperation,1
4973,score point dedicate good hearted professionalism,1
4974,location go stark desert gorgeous beach story play slowly character intrigue realistic,1
4975,unexpected often contradictory truth emerge,1
4976,premise smart execution pretty weary,0
4977,time learn andrew turnabout fair play every bit awful borchardt coven enjoy anyway,1
4978,philosophical musing dialogue jar tawdry soap opera antic film action way surprisingly enjoyable,1
4979,manages fall close quality silence abysmal hannibal,1
4980,nothing gain watch scary hate character find way entertain inspire viewer,0
4981,photograph melancholy richness eloquently perform yet also decidedly uncinematic,1
4982,start 1950 doris day feel get ugly fast first five minute talk til end year,1
4983,present nothing special final act nothing overtly disagreeable,0
4984,film seem thirsty reflection take adolescent quality,1
4985,entertain enough nothing new,0
4986,comic gem delightful derivative,1
4987,kid love fantasy adventure grownup appreciate whimsical humor,1
4988,collection whatever fill time unified whole,0
4989,film performance thrill,1
4990,one liners snappy situation volatile comic opportunity richly reward,1
4991,people march beat different drum ever wonder kind house people live documentary take look 5 alternative housing option,1
4992,enjoy movie superficial way never sure purpose,0
4993,light yet engross piece lux eighties great combination act narrator jewish grandmother subject take us film part biography part entertainment part history,1
4994,aunque recurre ciertos clichés del género la poderosa actuación de robin williams perdona las falla del guión,1
4995,transporter bombard viewer many explosion side snap kick end surprisingly dull,0
4996,synthesis cliche absurdity seem positively decadent cinematic flash emptiness,0
4997,becomes bite mishmash tearjerker thriller,0
4998,pianist fine valedictory work polanski make rich experience make movie somehow richer bargain,1
4999,story see big screen story american human being know,1
5000,cockettes provide window subculture hell bent express every way imaginable,1
5001,film convince calvin jr barbershop represent sort beacon hope middle chicago south side,0
5002,even naipaul original remains real masterpiece movie possess languorous charm,1
5003,tone errs shrill side temper soft southern gentility speak beauty grace closet full skeleton,1
5004,hypnotic imagery fragmentary tale explore connection place personal identity,1
5005,enough similarity gymkata howie long firestorm fingernail instinctively crawl towards long suffering eyeball,0
5006,highly recommended engross story horrify historical event element contribute,1
5007,trust story set tell,1
5008,film lack general focus make compassion corcuera manage find seed hope form collective action,1
5009,well act well intentioned snoozer,0
5010,blandly go go 8 movie ago,0
5011,manage avoid deconstructionist theorize french philosopher jacques derrida college take 85 minute brush course documentary derrida something fun tonight,0
5012,standard police orient drama de niro participation would likely wind tnt original,0
5013,beguile slow move parable collision past present remote seacoast iran,1
5014,slow boring occasionally annoy,0
5015,fine documentary distinguish mediocre one good film ability make subject interesting part suppose target audience judging standard scratch pretty decent little documentary,1
5016,good ol urban legend stuff,1
5017,safe conduct however ambitious well intentioned fails hit entertainment bull eye,0
5018,come like misdemeanor flat unconvincing drama never catch fire,0
5019,need impressionistic cinematography exhilarate point view shot few slow motion grandeur shot quick cut edits often detract athleticism,0
5020,lavishly exhilaratingly tasteless,1
5021,poignant lyricism run balzac little chinese seamstress transforms story love culture cinematic poem,1
5022,brilliant surf photography bring right inside massive wave lift blue crush one summer pleasurable movie,1
5023,never good sign film star spend entirety film coma bad sign begin envy condition,0
5024,love every minute film,1
5025,would greengrass go tad less grit lot intelligibility,0
5026,something akin japanese alice look glass except seem take far seriously,0
5027,even drag force reflect visual imagination breathtaking,1
5028,carry spot scottish burr duvall also producer peel layer character may well exist paper,1
5029,though atmosphere intrigue drama finally predictable leave much impression,0
5030,australian actor director john polson award win english cinematographer giles nuttgens make terrific effort disguise obvious energy innovation,1
5031,roger michell appeal job direct persuasion notting hill england get artsy american debut,0
5032,sequel turn completely irrevocably bizarre point utter nonsense,0
5033,stylish steady ultimately satisfy piece character drive storytelling,1
5034,nearly three hour whole safe conduct less sum part,1
5035,lousy tarantino imitation subside come first lousy guy ritchie imitation,0
5036,belongs daniel day lewis much belongs martin scorsese memorable performance big brassy disturb unusual highly successful film,1
5037,sheridan painfully bad fourth rate jim carrey understand difference dumb fun plain dumb,0
5038,shame writer director vicente aranda make florid biopic mad queen obsessive relationship rampant adultery dull,0
5039,nary glimmer self knowledge crane become specimen character auto focus remain chilly clinical lab report,0
5040,two word say reign fire great dragon,1
5041,recent tension rekindle kathleen soliah trial upcoming trial sla member emily william harris mention sept 11 difficult day appreciate fire bright side,0
5042,bittersweet comedy drama full life hand gesture really adorable italian guy,1
5043,hard believe something short could flabby,0
5044,chateau less concerned cultural political issue dot eccentric character,0
5045,hoffman wait long turn movie unexpected direction even tone retains genteel prep school quality feel dusty leatherbound,0
5046,brown sugar signal director rick famuyiwa emergence articulate grown voice african american cinema,1
5047,extends writing jean genet john rechy film fassbinder perhaps even nocturnal work goya,1
5048,sleek arty,1
5049,hollywood end funny,0
5050,problem part film deadly dull,0
5051,nearly surreal dabble french simple movie take risk choose see enjoy ride bump creamy depth ultimate theme,1
5052,eight legged freak entertain final hour would problem give unqualified recommendation,0
5053,automatically pegs straight video sci fi rental shelf,0
5054,insight anguish heidi life depiction pain today version greek tragedy talk show guest decry fate,0
5055,debut mr schnitzler prove deft pace master stylist,1
5056,evocative imagery gentle lap rhythm film infectious get skin draw us long plot kick gear,1
5057,diss bond movie quite like call dog stupid temerity run two hour feel like wind kick,0
5058,deuce wild tweaked notch would become camp adventure one movie bad start become good,0
5059,movie proclaim truth two love struck somebody permit time space convince us,1
5060,huge box office hit korea shiri must genre fan,1
5061,performance amiable committed comedy often hit bullseye,1
5062,sits uneasily horror picture find surprising depth look bind small family,1
5063,director david jacobson give dahmer consideration murderer never game victim,1
5064,villainous vampire cup blood blade 2 definitely cut rest,1
5065,niccol filmmaker merges collaborator symbolic image word insinuate example hollywood god speak press,1
5066,steep 50s sociology pop culture movie lore appreciate emotional depth haynes work though haynes style ape film period message root decade,1
5067,filmmaker play big boy new york end mock kind folk understand one figure power luncher care understand either,0
5068,sheridan wonderful account work curiously water turn grit vulnerability light read,0
5069,cast uniformly excellent film merely mildly charm,0
5070,first two third sparklingly inventive artful always fast furious tale kid go happily along ride,1
5071,intensely personal yet unlike quill deftly show us temper time,1
5072,la de salma es una versión de frida superficial preciosista sin ningún contenido,0
5073,movie succumb nothing formulaic chase dark,0
5074,hope keep arise movie live apparent skill maker talent actor,0
5075,chaotic panorama busy fly lot metaphoric flag,0
5076,witness several greek american wedding happily victim none testify comparative accuracy m vardalos memory insight,1
5077,special effect hollywood ending,1
5078,rogers mouth never stop shut war sex win battle,1
5079,never nothing special pleasant divert modest definitely step right direction,0
5080,ingenious often harrow look damaged people family offer either despair consolation,1
5081,quite shrek monster inc bad worth take kid,1
5082,first half burst goofy energy previous disney film use minute,1
5083,doubt delight plympton legion fan others may find 80 minute shenanigan exhaust,0
5084,late marriage stiffness unlikely demonstrate emotional clout sweep viewer foot,0
5085,shot child smile camera typical documentary footage hurt overall impact film make well travelogue movie,0
5086,watch rather like overlong visit large group relatives relatives swap one mundane story another begin wonder ever go depart,0
5087,odds heaven hell creeped fine,1
5088,hate movie,0
5089,sandra bullock despite downplay good look carry little much cute baggage lead role trouble determined homicide cop quite pull heavy stuff,0
5090,eh,0
5091,movie equivalent sweaty old guy rain coat shopping cheap porn,0
5092,lie say ribcage ache end kung pow,1
5093,two fairly dull contrast interlock story miserable scandinavian settler 18th century canada yuppie sailboaters,0
5094,director juan jose campanella could turn argentine retread iris american beauty instead pull little film create something beautiful either film,1
5095,though everyone guys somber trip worth take,1
5096,labute masterfully balance traditional modern story together manner one never overwhelm something everyone,1
5097,first villians introduce spider snake know real winner creativity peak,0
5098,trouble get kid eat veggie,1
5099,garcia actor help make wobbly premise work,1
5100,film delicately narrate martin landau direct sensitivity skill dana janklowicz mann,1
5101,action scene suspense 20 car pileup plot hole big enough train car drive kaos blown,0
5102,adult parent hard press succumb call wild,0
5103,overall pretty mediocre family film,0
5104,comedy troupe break lizard first movie funny concern give us plot,0
5105,whale good time child parent seek christian theme fun,1
5106,dodgy mixture cutesy romance dark satire murder mystery,0
5107,writer director burr steer emphasize quirky mixed result,0
5108,first time year de niro dig deep emotionally perhaps stir powerful work co star,1
5109,unless fanatic best advice scooby,0
5110,original rob element surprise huge laugh story irresponsible cop love play prank,0
5111,utterly compelling write reputation famous author ever live come question,1
5112,unfortunate wallace write gibson braveheart well recent pearl harbor irrepressible passion sappy situation dialogue,0
5113,brings awareness issue often overlook woman depression,1
5114,save deeply affect film merely collection wrench case corcuera attention detail,1
5115,walk remember shrewd enough activate girlish tear duct mean good enough girl,0
5116,baby face renner eerily convince bland blank man unimaginable demon within,1
5117,sleep inducingly slow pace crime drama clumsy dialogue heavy hand phoney feeling sentiment overly familiar set plot device,0
5118,pipe dream charm lead natural lovely pace serene humor wry sprightly,1
5119,accident accidental spy solid action pic return martial art master top form,1
5120,one base truth story persuade every scene could never really happen way,0
5121,spite good housekeep unsavory character wwf mentality white trash war rose surprisingly engage film,1
5122,whether art imitate life life imitate art unhappy situation around,0
5123,schweiger talented terribly charismatic quality essential movie star social anarchist,1
5124,rarely leukemia look shimmer benign,0
5125,one long bore,0
5126,narrator character try convince us act transfigures esther never see speak stage one feel cheat esther seem remain unchanged dullard,0
5127,thriller without thrill mystery devoid urgent question,0
5128,mildly enjoyable toothless adaptation much well book,1
5129,make film special serry ability take essentially contain family conflict put much large historical context,1
5130,always appreciate smartly write motion picture whatever flaw igby go may possess undeniably,1
5131,ultimate ride basically kind great hit reel might come subscription espn magazine,1
5132,complete lack originality cleverness even visible effort,0
5133,laugh maybe twice completely forgotten movie time get back car parking lot,0
5134,none meaningful memorable frosting either turn big bowl would,1
5135,bad sign thriller instantly know whodunit,0
5136,reminiscent alfred hitchcock thriller scary part sign occur wait thing happen,1
5137,film neither bitter sweet neither romantic comedic neither warm fuzzy,0
5138,sort thing work need agile performer proficient dull sorvino light touch rodan league,0
5139,good film might depend believe shock conclusion much plunge,1
5140,blue crush prolong bore even close barn burningly bad movie promise would,0
5141,gently funny sweetly adventurous film make feel genuinely good say entirely unconned false sentiment sharp overmanipulative hollywood practice,1
5142,mindless yet impressively lean spinoff last summer bloat effect fest mummy return,0
5143,like comedian start promisingly proceeds flop comedian run steam half hour,0
5144,usual movie rah rah pleasantly predictably deliver low key style director michael apted writer tom stoppard,1
5145,victor rosa leguizamo best movie work far subtle richly internalize performance,1
5146,something fishy seasonal holiday kid movie derive moment convince emotional gravity scene santa give gift grownup,0
5147,rare find film adjective gentle applies word perfectly describe pauline paulette,1
5148,give thumb due endlessly repetitive scene embarrassment get graceful way portray devastation disease,0
5149,painfully slow cliche ridden film fill hole clyde barrow car,0
5150,whole thing fairly lame make par course disney sequel,0
5151,admit baffle jason,0
5152,thriller make completist checklist rather cultist passion,1
5153,try add spice quirky sentiment taste familiar,0
5154,increasingly diverse french director create film one honestly describe look sound simply feel like film recent history,1
5155,barely tolerable slog well trod ground,0
5156,old people love movie mean nice possible way last order touch heart anyone old enough earn 50 year friendship,1
5157,man leave screening say film well save private ryan may mean internet short save ryan private windtalker beat one either,0
5158,gentle touch story creep heart,1
5159,dialogue heavy cerebral good rate cerebral racy subject matter,0
5160,exercise cynicism every bit ugly shabby digital photography muddy sound,0
5161,well phantom menace unless absolute rave star war junkie much fun,0
5162,difference cho comic confidence material merit,1
5163,bracingly truthful antidote hollywood teenage movie slather clearasil blemish youth capture combustible mixture chafe inner loneliness desperate grandiosity tend characterize puberty,1
5164,judd character ought pick durable best seller smart woman foolish choice advice,0
5165,title helpfully offer succinct review read anywhere,0
5166,movie plain old monster,0
5167,art direction often exquisite anthropomorphic animal character beautifully realize clever makeup design leave one hope eventual dvd release offer subtitle original italian language soundtrack,0
5168,year great adventure jackson limit enthusiastic adaptation make literature literal without kill soul feat think person bound appreciate,1
5169,triumph art direction narrative art direction,1
5170,score point originality wit intelligence cookie cutter movie cut paste job,0
5171,vaguely interesting much,0
5172,element surprise might thing femme fatale go,0
5173,terrible film mean also far realize work,0
5174,one long string cliche,0
5175,one lousy movie,0
5176,incredible number story holocaust generate think every possible angle exhaust documentarians another new film emerge yet another remarkable yet shockingly little known perspective,1
5177,brosnan fine non bondish performance yet fail overcome film manipulative sentimentality annoy stereotype,0
5178,film live far much head,0
5179,cal unpleasantly shallow immature character spend 110 claustrophobic minute,0
5180,wretched movie reduces second world war one man quest find old flame,0
5181,kid bratty sympathy film grows finale little change ring hollow,0
5182,suffers lack clarity audacity subject monstrous pathetic dahmer demand,0
5183,film never get investment conventional arrangement term love age gender race class,0
5184,dumb exploitative violence ironically become everything rather clumsy original railing,0
5185,ultimately film never recovers clumsy cliché ugly american abroad frosty exterior m paltrow employ authenticate british persona another liability,0
5186,truth,1
5187,watch spirit away like watch eastern imagination explode,1
5188,mess,0
5189,never see heard anything quite like film recommend originality alone,1
5190,old world meet new mesh incarnate movie soundtrack joyful effusion disco bollywood end monsoon wed send spirit soar theater,1
5191,feel familiar tire,0
5192,true tale courage complicity auschwitz harrow drama try tell unspeakable,1
5193,insultingly inept artificial examination grief impact upon relationship survivor,0
5194,clunky busy rib truly entertain,0
5195,witty low key romantic comedy,1
5196,movie something impostor stretch pad material blur dead end distract camera work,0
5197,true delight,1
5198,advice kev start read script sign dotted line,0
5199,film shuns glamour glitz american movie might demand scherfig toss us romantic scenario simplistic hollywood production,0
5200,holofcener reject patent solution dramatize life messiness inside strange quirk,1
5201,ararat feel like book report,0
5202,play dog eventually win squareness would make darling many kid family orient cable channel,1
5203,depressingly retrograde post feminist romantic comedy take astonishingly condescend attitude toward woman,0
5204,hit every cliche come expect include assumption crazy people innocent childlike inherently funny,1
5205,attal hang ups surround infidelity old fashion dare say outdated wonder brought something fresher proceeding simply accident,0
5206,feel like piece bunch good movie slap together,0
5207,prison comedy never really bust comfy little cell,0
5208,take certain kind horror movie qualify bad expect ghost ship somehow manage exactly,0
5209,well do supernatural thriller keen insight parapsychological phenomenon soulful nuance grieve process,1
5210,quite equal woo best early work easily fine american film come close recapturing brilliance hong kong film,1
5211,generic slasher movie nonsense without style,0
5212,davis funny charm quirky feature film act debut amy,1
5213,hayek stun frida star making project,1
5214,enthral entertaining feature,1
5215,several scene tacky nonsense wistful testosterone charge wizardry jerry bruckheimer production especially half past dead like rock wal mart budget,0
5216,long wind predictable scenario,0
5217,together tok orchestrate buoyant darkly funny dance death process demonstrate still lot life hong kong cinema,1
5218,big end surprise almost save movie bad rest compelling,0
5219,even botch enigma offer pleasure handsome well make entertainment,1
5220,plot grind yawn provoke dullness,0
5221,although god great address interest matter identity heritage hard shake feeling intend different kind film,0
5222,fact best part movie come 60 second homage one demme good film bode well rest,0
5223,though perry hurley make inspire effort breathe life disjoint haphazard script jay scherick david ronn neither actor director reginald hudlin make fitfully entertaining,0
5224,arty jazzy people sit stare turn away one another instead talk silence,0
5225,gem romantic crime comedy turn clever amuse unpredictable,1
5226,classy sprightly spin film,1
5227,nothing episode smackdown period costume big budget,0
5228,film like series beginning middle never take,0
5229,story little wit surprise,0
5230,film base truth yet something feel incomplete real story start around corner,0
5231,piece hot chick hilarious schneider performance fine real shame much movie animal slapdash mess,0
5232,downbeat period perfect biopic hammer home heavy hand moralistic message,0
5233,historical epic courage conviction scope detail,1
5234,charm lead performance allow us forget film problem,1
5235,george clooney prove quite talented director sam rockwell show us world class actor confession dangerous mind,1
5236,summer clone harvard man something rare rivet wild ride rely special effect,1
5237,dismally dull sci fi comedy,0
5238,moment swagger camaraderie often feel generic derivative do death,0
5239,get detail time frame right completely miss emotion,0
5240,anchor terrific performance abbass satin rouge show idea woman self actualization know continental divide,1
5241,take simple premise carry unexpected height,1
5242,deft delightful mix sulky teen drama overcome obstacle sport movie triumph,1
5243,grip movie play performance understated touch,1
5244,frank capra play story straight 2002 film really believe break mood absurdly inappropriate comedy scene,0
5245,belated nod neglected star stand shadow motown cultural history best kind informative revealing richly entertain,1
5246,less front load shapely two hour version release 1990,1
5247,emerge daze confuse whether see pornography documentary,1
5248,whether action popcorn obsess culture embrace engage literate psychodrama much mystery unfortunately,1
5249,next rob schneider dana carvey sarah michelle gellar philadelphia story david spade citizen kane,0
5250,woven together handsomely recall sixty rockumentary milestone lonely boy look back,1
5251,humor recognizably plympton actually bother construct real story time,1
5252,occasionally loud offensive often simply lull gentle wake coma,0
5253,story also unoriginal come already recycle time care count,0
5254,nair treat issue lightly allow character confront problem openly honestly,1
5255,maggie smith ya ya member o2 tank absolutely crack crass gasp gas verbal deportment,1
5256,full experience love story murder mystery expand meditation deep deception innocence,1
5257,one movie catch something big namely archetypal desire enjoy good trash every,1
5258,bowl columbine remain disquiet think provoking film,1
5259,waste fearless purity act craft,0
5260,total success something true film addict want check bet,1
5261,ray liotta jason patric best work underwritten role fool nobody deserves prize,1
5262,mood bollywood film one,1
5263,manages delight without much story,1
5264,wonder hope magic never escape heart boy right movie come along especially begin name star war,1
5265,brisk hack job,0
5266,happen pluto nash ever get make,0
5267,crossroad feel like teenybopper ed wood film replete pubescent scandalous innuendo high strung flaccid drama,0
5268,give real money see perpetrator chicago torn apart dingo,0
5269,forget one oscar nomination julianne moore year get five,1
5270,lauren ambrose come alive attention two stranger town honest performance realistic interaction character come age story twist,1
5271,drumline ably capture complicate relationship march band,1
5272,ever concept come hand movie god silver platter ever dependable concept botch execution,0
5273,dreary tale middle class angst,0
5274,solid unassuming drama,1
5275,do thousand time already well,0
5276,mr tsai original artist medium time see least spasms absurdist humor,1
5277,decide want mystery thriller romance comedy,0
5278,hypnotically dull,0
5279,human nature goofball movie way malkovich try hard,0
5280,film never find tone several scene run long,0
5281,plot convolution ultimately add nothing jerking audience chain,0
5282,charlotte sometimes gem always enthral,1
5283,parris performance credible remarkably mature,1
5284,oddity sure one might wind remember degree affection rather revulsion,1
5285,director jackson strike reward balance emotion human scale action effect spectacular scale,1
5286,nonbeliever may rethink attitude see joy character take creed skeptic likely enter theater,0
5287,hatosy portrays young brendan usual intelligence subtlety mention convince brogue,1
5288,new best friend playboy mansion presentation college life laugh loud ludicrous,0
5289,play like high end john hughes comedy kind elder bueller time,1
5290,raimi mature quite bit spider man even though one plain white toast comic book film ever see,1
5291,khouri manages terrific flair keep extreme screwball farce blood curdle family intensity one continuum,1
5292,alternately hilarious sad aggravate soulful scathing joyous masterpeice,1
5293,one slyly exquisite anti adult movie ever make,1
5294,cockettes glorious gaudy benefit much stock footage day feature manner drag queen beard lady lactating hippie,1
5295,irwins scene fascinate movie whole cheap junk insult death defying effort,0
5296,retread material already thoroughly plumb martin scorsese,0
5297,verbinski substitute atmosphere action tedium thrill,0
5298,offer enough playful fun entertain preschool set embrace wholesome attitude,1
5299,banter calvin fellow barber feel like streetwise mclaughlin group never fail entertain,1
5300,nothing redeem movie,0
5301,hat every minute,0
5302,definition small movie good step stone director sprecher,1
5303,kept aloft largely comically adept ensemble,1
5304,see robin williams psycho killer think hmmmmm see movie think zzzzzzzzz,0
5305,nothing interest unfaithful whatsoever,0
5306,almost poignant dimension way every major stunt seagal character performs shoot behind could fool us think watch double,0
5307,myers decides make another austin power movie maybe stick austin dr evil,0
5308,droll caper comedy remake big deal madonna street sly amuse laugh fill little gem ultimate bellini begin look like real kaputschnik,1
5309,britney deliver big screen safe sound way like 20 year old superstar girl travel fame freeway,1
5310,big mess movie full image event tension surprise,0
5311,movie refreshes mind spirit along body original content look style,1
5312,due script weakness cast director brother film trail inconsequentiality,0
5313,point way adventurous indian filmmaker toward crossover nonethnic market,1
5314,great way spend 4 unit day,1
5315,nifty trick perpetrate importance earnest alchemical transmogrification wilde austen hollywood ized austen,0
5316,mordantly funny intimately know,1
5317,sorvino delightful central role nearly glow enthusiasm sensuality connive wit,1
5318,lawrence stick day job well actor standup comedian,0
5319,fire torpedo clancy hole scripters deserve oscar nerve rake act crackle line impressive staging hardware make robust scary entertainment,1
5320,absurdist comedy alienation separation loss,1
5321,scooby dooby doo shaggy look sound great daphne buff fred think tough velma wow lose weight,0
5322,mystery movie could release condition,0
5323,look feel like project well suit small screen,0
5324,god help poor woman attal insecure real life fictional yvan neurosis aggravate enough exhaust patience even understanding spouse,0
5325,full monty freshman fluke lucky break cattaneo sophomore slump,0
5326,effective portrait life stasis power inertia arrest development dead end existence,1
5327,funny sick twist sort way,1
5328,bizarre piece work premise dialogue level kid television plot thread morose teen pregnancy rape suspect murder,0
5329,experience watch blobby old school cgi animation superlarge format surreal enough diverting,1
5330,complication surprisingly predictable,0
5331,unsuccessful attempt movie idea,0
5332,one regard reign fire awe vast enterprise marshal service minute idea,0
5333,film vision sport secular religion bit cloy line family community hearten way season mark new start,1
5334,feral uncomfortable,1
5335,steven soderbergh digital video experiment clever cut quick dirty look modern living movie life,1
5336,strong script powerful direction splendid production design allow us transported life wladyslaw szpilman pianist good human,1
5337,tartakovsky team freakish power visual charm five writer slip modern rut narrative banality,0
5338,adore full monty resoundingly die see old thing tire old setting keep reasonably entertained,0
5339,unlike nauseate fiction peddle happy little holocaust movie life beautiful jakob liar grey zone honest enough deny possibility hope auschwitz,1
5340,emotional seesaw hard figure depth two literary figure even time live fascinate recklessness,1
5341,journey worth time especially ellen pompeo sit next ride,1
5342,chelsea wall case many chef fuss weak recipe,0
5343,movie message quite admirable story clichéd often strain credulity,0
5344,allow use word new title original character siuation joke entire movie,0
5345,need hip hop fan appreciate scratch mark documentary work,1
5346,macdowell give give solid anguish performance eclipse nearly everything else ever do,1
5347,despite 2 animation wild thornberrys movie make surprisingly cinematic experience,1
5348,film boast clearer memorable creepiness would get skin,0
5349,wildly entertaining scan evans career,1
5350,truth stranger fiction screenwriter charlie kaufman world truth fiction equally strange take,1
5351,like mike slight uninventive movie like exalt michael jordan refer title many aspire none equal,0
5352,sweet harmless dumb occasionally funny compel fishing show,0
5353,ram das fierce grace mould example come documentarians overlook pitfall endeavour,0
5354,narrative consistently unimaginative probably way save film aid wisecrack mystery science theater 3000 guy,0
5355,well make indieflick need trim chemistry star,0
5356,look leonard seem kinda sit neutral hop stiff wind blow uphill something,0
5357,anyone grow disney 1950 treasure island remembers 1934 victor fleming classic one feel like impostor,0
5358,spare yet audacious,1
5359,authentic time endear humorous spooky educational time bland block snow,0
5360,mix gritty realism crisp storytelling radiant compassion effortlessly draw,1
5361,may good film trouble every day screen,0
5362,may real laugh,1
5363,play like glossy melodrama occasionally verge camp,0
5364,vehicle savour binoche skill film well worthwhile,1
5365,heart movie deftly work suspense yarn whose rich shading work color rather substance,1
5366,mild reluctant thumb,0
5367,confession make particularly like first time saw young boy damn also want little alien friend,1
5368,extremely unfunny film clock 80 minute feel twice long,0
5369,despite shortcoming girl swim represent engage intimate first feature talented director watch worthy entry french come age genre,1
5370,sandra bullock best dramatic performance date almost enough lift thrill kill cat mouser paint number plot,0
5371,anyone high tech splatterfests advise take warn literally log something user friendly,0
5372,hugh grant act consume sometimes difficult tell actor movie,0
5373,pair sound promise theory lack chemistry make eddie murphy robert deniro showtime look like old familiar vaudeville partner,0
5374,amalgam fugitive blade runner total recall without much energy tension,0
5375,incomprehensible mess feel less like bad cinema like stuck dark pit nightmare bad cinema,0
5376,weird thing santa clause 2 purportedly child movie nothing engage child emotionally,0
5377,really care much love story set struggle simply ludicrous borderline insulting,0
5378,everything ambitious comic escapade work coppola along sister sofia real filmmaker must gene,1
5379,moment insightful enough fondly remember endlessly challenge maze moviegoing,1
5380,like quirky slightly strange french film must,1
5381,reason picture work well predecessor myers longer simply spoof mini mod madness 60s spy movie,1
5382,martin lawrence live self pity almost expect collection take comedian end show,0
5383,journey span nearly three decade bittersweet camaraderie history feel truly know make holly marina tick heart go continue negotiate imperfect love hate relationship,1
5384,seagal action picture guilty pleasure one formulaic seem auto pilot,0
5385,believe make real deal leftover enron stock double value week friday,0
5386,enjoyably dumb sweet intermittently hilarious taste quirky steal glimpse,1
5387,like klein work rollerball leave us cold,0
5388,irritate soul search garbage,0
5389,turn numbingly dull witted disquietingly creepy,0
5390,shot perhaps artistically handheld camera apparently movie light joaquin baca asay low budget production swing annoyingly vertigo opacity,0
5391,almodovar imaginative teacher emotional intelligence engage film two men discover william james call gift tear,1
5392,nervous breakdown entertain,0
5393,energetic boldly provocative,1
5394,stuffed brim idea american instigator michael moore film ramble examination american gun culture use usual modus operandi crucifixion juxtaposition,1
5395,war roses trailer trash style entertain like shoot fish barrel,0
5396,sade engage look controversial eponymous fiercely atheistic hero,1
5397,skin right yawp right grain salt,0
5398,display equal amount naiveté passion talent beneath cloud establishes sen filmmaker considerable potential,1
5399,mazel tov film family joyous life act yiddish stage,1
5400,perfect show respect one underrated professional deserve rarely receive,1
5401,renner performance dahmer unforgettable deeply absorb,1
5402,bottom ring new jack city wannabe,0
5403,issue faith explore deeply,0
5404,borrows movie like ordinary obvious fashion,0
5405,fairly run mill,0
5406,flick infantilized culture entirely infantile,1
5407,ensemble cast turn collectively stellar performance write tight truthful full funny situation honest observation,1
5408,yes give movie rating zero fan show consider diss consider perfection,0
5409,delicious delicately funny look resident copenhagen neighborhood cop befuddle complication life toss,1
5410,emotion raw strike nerve anyone ever family trauma,1
5411,film star anthony hopkins chris rock typical fish water story see million time one problem fish water usually die one,0
5412,look intelligent movie release pent anger enough ticket need,1
5413,kid audience preview screening seem bored cheer pratfall little else parent wise folk read book,0
5414,get past taboo subject matter well worth time,1
5415,start tremendous promise introduce intrigue allure premise fall prey boatload screenwriting cliche sink fast leaky freighter,0
5416,p anderson understand grandness romance love great equalizer calm us daily ill bring joys life never know possible,1
5417,barely manage second seemingly eternal running time pique interest imagination empathy anything really save disgust indifference,0
5418,tease drama whose relentless good deed bad deed reversal interest enough make sinner like pray even interest less symmetrical less obviously cross shape creation,1
5419,demme finally succeed diminishing stature oscar win master lowly studio hack,0
5420,silly self indulgent film silly self indulgent filmmaker,0
5421,intensely romantic thought provoke even engage mystery,1
5422,start strongly quickly lose focus point purpose mess mixed message blow drama bruce willis scar,0
5423,much digitally alter footage appear jag film directly television monitor extensive use stock footage quickly become tiresome cliché,0
5424,psychology real narrative logic series carefully choreographed atrocity become strangely impersonal abstract,0
5425,violent vulgar forgettably entertain,0
5426,porn film without sex scene,0
5427,whereas last year exemplary sexy beast seem revitalize british gangster movie equally brutal out merely sustains,0
5428,pumpkin take admirable look hypocrisy political correctness uneven tone never know humor end tragedy begin,1
5429,tian emphasize isolation character confine color liyan backyard,1
5430,story really place go since simone real provide conflict,0
5431,benefit strong performance zhao dong jie face remember end,1
5432,sure teenage boy somewhere die kind entertainment,0
5433,supposedly authentic account historical event far tragic merit superficial treatment,0
5434,escape studio piccoli warmly affect adroitly minimalist movie,1
5435,crassness reactionary thriller match ridiculousness premise,0
5436,deny burn filmmaker bright future ahead,1
5437,aaa action xxx blast adrenalin rat eee excitement vin diesel man,1
5438,psychologically reveal,1
5439,crackerjack entertainment nonstop romance music suspense action,1
5440,film bright flashy right way,1
5441,like south border melrose place,1
5442,instead panoramic sweep kapur give us episodic choppiness undermine story emotional thrust,0
5443,movie painfully bad something fully experience tediously bad something fully forget,0
5444,silly take seriously,0
5445,script become lifeless fall apart like cheap lawn chair,0
5446,bravo reveals true intent film carefully select interview subject construct portrait castro predominantly charitable see propaganda,0
5447,artsy flourish aside narc gritty movie get day,1
5448,bright intelligent humanly funny film,1
